Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,objbody,36,0.1066,1.0429,0.3808,150,150,150
0,0.000,objbody,37,0.1471,1.1608,0.3461,150,150,150
0,0.000,objbody,38,0.1040,1.2601,0.3048,150,150,150
0,0.000,objbody,39,0.1066,0.8865,-0.0400,150,150,150
0,0.000,objbody,40,0.1948,1.0377,-0.0536,150,150,150
0,0.000,objbody,41,0.1319,1.1853,-0.1034,150,150,150
0,0.000,objbody,42,0.0000,0.8291,-0.0159,150,150,150
0,0.000,objbody,43,0.0577,1.0095,-0.3764,150,150,150
0,0.000,objbody,44,0.0816,1.0205,-0.3759,150,150,150
0,0.000,objbody,45,0.0577,1.0566,-0.3730,150,150,150
0,0.000,objbody,46,0.0771,0.9851,-0.3129,150,150,150
0,0.000,objbody,47,0.1129,1.0198,-0.3145,150,150,150
0,0.000,objbody,48,0.0771,1.0842,-0.3201,150,150,150
0,0.000,objbody,49,0.0000,1.1028,-0.3187,150,150,150
0,0.000,objbody,50,0.0000,0.9572,-0.3082,150,150,150
0,0.000,objbody,51,0.1128,1.1448,0.4515,150,150,150
0,0.000,objbody,52,0.1628,1.0486,0.2750,150,150,150
0,0.000,objbody,53,0.1810,0.9841,0.0795,150,150,150
0,0.000,objbody,54,0.1261,0.9448,-0.1969,150,150,150
0,0.000,objbody,55,0.1748,0.9923,0.1628,150,150,150
0,0.000,objbody,56,0.1413,1.0918,0.3688,150,150,150
0,0.000,objbody,57,0.1673,0.9435,-0.0111,150,150,150
0,0.000,objbody,58,0.0403,1.0802,0.4591,150,150,150
0,0.000,objbody,59,0.0452,1.1580,0.5213,150,150,150
0,0.000,objbody,60,0.0687,0.9350,0.2937,150,150,150
0,0.000,objbody,61,0.0406,0.8442,0.0788,150,150,150
0,0.000,objbody,62,0.0404,0.8779,-0.1545,150,150,150
0,0.000,objbody,63,0.0689,0.8684,0.1629,150,150,150
0,0.000,objbody,64,0.0565,1.0091,0.3842,150,150,150
0,0.000,objbody,65,0.0516,0.8474,-0.0065,150,150,150
0,0.000,objbody,66,0.0301,1.1171,0.4925,150,150,150
0,0.000,objbody,67,0.1400,0.7664,0.0998,150,150,150
0,0.000,objbody,68,0.1145,0.7656,0.1104,150,150,150
0,0.000,objbody,69,0.0809,0.7652,0.1037,150,150,150
0,0.000,objbody,70,0.0559,0.7641,0.0679,150,150,150
0,0.000,objbody,71,0.0761,0.7650,0.0094,150,150,150
0,0.000,objbody,72,0.1074,0.7653,-0.0009,150,150,150
0,0.000,objbody,73,0.1365,0.7662,0.0067,150,150,150
0,0.000,objbody,74,0.1629,0.7666,0.0590,150,150,150
0,0.000,objbody,75,0.1581,0.8413,0.1258,150,150,150
0,0.000,objbody,76,0.1227,0.8287,0.1484,150,150,150
0,0.000,objbody,77,0.0772,0.8103,0.1274,150,150,150
0,0.000,objbody,78,0.0537,0.8058,0.0723,150,150,150
0,0.000,objbody,79,0.0655,0.8037,0.0079,150,150,150
0,0.000,objbody,80,0.1042,0.8111,-0.0093,150,150,150
0,0.000,objbody,81,0.1472,0.8219,0.0058,150,150,150
0,0.000,objbody,82,0.1671,0.8375,0.0692,150,150,150
0,0.000,objbody,83,0.1257,0.7311,0.0751,150,150,150
0,0.000,objbody,84,0.1121,0.7303,0.0812,150,150,150
0,0.000,objbody,85,0.0941,0.7302,0.0773,150,150,150
0,0.000,objbody,86,0.0807,0.7309,0.0563,150,150,150
0,0.000,objbody,87,0.0915,0.7335,0.0221,150,150,150
0,0.000,objbody,88,0.1083,0.7341,0.0161,150,150,150
0,0.000,objbody,89,0.1239,0.7343,0.0206,150,150,150
0,0.000,objbody,90,0.1380,0.7327,0.0512,150,150,150
0,0.000,objbody,91,0.1193,0.5883,0.0194,150,150,150
0,0.000,objbody,92,0.1110,0.5872,0.0227,150,150,150
0,0.000,objbody,93,0.1000,0.5876,0.0206,150,150,150
0,0.000,objbody,94,0.0918,0.5901,0.0091,150,150,150
0,0.000,objbody,95,0.0984,0.5951,-0.0093,150,150,150
0,0.000,objbody,96,0.1087,0.5961,-0.0075,150,150,150
0,0.000,objbody,97,0.1182,0.5957,-0.0050,150,150,150
0,0.000,objbody,98,0.1268,0.5917,0.0065,150,150,150
0,0.000,objbody,99,0.1231,0.5429,0.0159,150,150,150
0,0.000,objbody,100,0.1116,0.5414,0.0204,150,150,150
0,0.000,objbody,101,0.0965,0.5419,0.0174,150,150,150
0,0.000,objbody,102,0.0853,0.5454,0.0017,150,150,150
0,0.000,objbody,103,0.0944,0.5523,-0.0236,150,150,150
0,0.000,objbody,104,0.1084,0.5536,-0.0281,150,150,150
0,0.000,objbody,105,0.1215,0.5531,-0.0247,150,150,150
0,0.000,objbody,106,0.1334,0.5475,-0.0019,150,150,150
0,0.000,objbody,107,0.1189,0.4622,-0.0105,150,150,150
0,0.000,objbody,108,0.1109,0.4611,-0.0074,150,150,150
0,0.000,objbody,109,0.1004,0.4615,-0.0095,150,150,150
0,0.000,objbody,110,0.0926,0.4639,-0.0203,150,150,150
